14	287	0	0.26
15	740	0	0.26
17	104	0	0.26
17	704	0	0.26
17	757	0	0.26
17	773	0	0.26
18	52	0	0.26
18	722	0	0.26
18	756	0	0.26
20	590	0	0.26
20	635	0	0.26
21	374	0	0.26
21	469	0	0.26
22	52	0	0.26
22	599	0	0.26
22	652	0	0.26
23	17	0	0.26
23	617	0	0.26
24	356	0	0.26
25	469	0	0.26
26	253	0	0.26
26	364	0	0.26
29	686	0	0.26
29	781	0	0.26
30	364	0	0.26
30	590	0	0.26
31	859	0	0.26
33	781	0	0.26
34	676	0	0.26
36	224	0	0.26
36	59	0	0.26
36	613	0	0.26
37	563	0	0.26
37	597	0	0.26
38	23	0	0.26
38	623	0	0.26
38	737	0	0.26
38	832	0	0.26
39	431	0	0.26
41	1	0	0.26
41	119	0	0.26
42	848	0	0.26
43	518	0	0.26
43	519	0	0.26
44	857	0	0.26
44	858	0	0.26
45	139	0	0.26
45	275	0	0.26
45	757	0	0.26
47	379	0	0.26
47	74	0	0.26
47	788	0	0.26
47	835	0	0.26
48	294	0	0.26
48	481	0	0.26
48	718	0	0.26
49	141	0	0.26
49	752	0	0.26
49	821	0	0.26
50	196	0	0.26
50	204	0	0.26
50	492	0	0.26
50	52	0	0.26
50	560	0	0.26
50	652	0	0.26
51	219	0	0.26
51	252	0	0.26
51	298	0	0.26
51	757	0	0.26
51	819	0	0.26
51	831	0	0.26
52	274	0	0.26
52	37	0	0.26
52	569	0	0.26
54	208	0	0.26
54	69	0	0.26
55	447	0	0.26
56	52	0	0.26
58	825	0	0.26
59	103	0	0.26
59	3	0	0.26
59	41	0	0.26
60	379	0	0.26
60	395	0	0.26
60	808	0	0.26
61	41	0	0.26
61	723	0	0.26
61	88	0	0.26
62	380	0	0.26
62	568	0	0.26
63	197	0	0.26
63	219	0	0.26
63	759	0	0.26
63	859	0	0.26
63	87	0	0.26
63	98	0	0.26
65	197	0	0.26
65	274	0	0.26
65	275	0	0.26
65	290	0	0.26
65	481	0	0.26
65	797	0	0.26
65	844	0	0.26
66	36	0	0.26
66	568	0	0.26
66	613	0	0.26
66	635	0	0.26
66	820	0	0.26
66	856	0	0.26
66	861	0	0.26
14	356	0	0.27
15	339	0	0.27
18	652	0	0.27
18	755	0	0.27
19	280	0	0.27
19	844	0	0.27
21	381	0	0.27
21	860	0	0.27
21	861	0	0.27
22	208	0	0.27
22	713	0	0.27
22	808	0	0.27
23	651	0	0.27
24	739	0	0.27
27	199	0	0.27
27	37	0	0.27
29	579	0	0.27
29	675	0	0.27
31	153	0	0.27
31	771	0	0.27
33	231	0	0.27
35	859	0	0.27
36	13	0	0.27
36	14	0	0.27
36	15	0	0.27
36	43	0	0.27
36	44	0	0.27
36	552	0	0.27
36	614	0	0.27
36	615	0	0.27
36	857	0	0.27
36	858	0	0.27
37	596	0	0.27
38	121	0	0.27
38	122	0	0.27
38	30	0	0.27
38	331	0	0.27
39	41	0	0.27
39	432	0	0.27
39	571	0	0.27
39	641	0	0.27
39	67	0	0.27
40	101	0	0.27
40	123	0	0.27
40	628	0	0.27
40	771	0	0.27
41	118	0	0.27
41	741	0	0.27
42	847	0	0.27
42	849	0	0.27
43	219	0	0.27
43	223	0	0.27
43	616	0	0.27
43	617	0	0.27
43	621	0	0.27
44	326	0	0.27
45	274	0	0.27
45	3	0	0.27
45	618	0	0.27
45	739	0	0.27
46	395	0	0.27
46	613	0	0.27
47	1	0	0.27
47	693	0	0.27
47	96	0	0.27
48	622	0	0.27
49	250	0	0.27
49	295	0	0.27
49	759	0	0.27
49	822	0	0.27
49	826	0	0.27
50	100	0	0.27
50	634	0	0.27
51	257	0	0.27
51	290	0	0.27
51	300	0	0.27
51	328	0	0.27
51	391	0	0.27
51	406	0	0.27
51	849	0	0.27
51	859	0	0.27
52	38	0	0.27
52	56	0	0.27
52	590	0	0.27
52	64	0	0.27
52	756	0	0.27
